Packet_Number,Timestamp,Source_IP,Destination_IP,Protocol,Length,Source_Port,Destination_Port,Flags,Sequence_Number
8089,39:58.0,172.16.1.66,199.232.196.209,6,54,49752,443,A,3716198915
8090,39:58.0,199.232.196.209,172.16.1.66,6,55,443,49752,A,3146784417
8091,39:58.0,172.16.1.66,199.232.196.209,6,54,49752,443,A,3716198915
8092,39:58.0,172.16.1.66,199.232.196.209,6,54,49752,443,A,3716198915
8093,39:58.0,199.232.196.209,172.16.1.66,6,1459,443,49752,PA,3146784417
8094,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146785822
8095,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146787282
8096,39:58.0,199.232.196.209,172.16.1.66,6,1226,443,49752,PA,3146788742
8097,39:58.0,172.16.1.66,199.232.196.209,6,54,49752,443,A,3716198915
8098,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146789914
8099,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146791374
8100,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146792834
8101,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146794294
8102,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146795754
8103,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146797214
8104,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146798674
8105,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146800134
8106,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146801594
8107,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146803054
8108,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146804514
8109,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146805974
8110,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146807434
8111,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146808894
8112,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146810354
8113,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146811814
8114,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146813274
8115,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146814734
8116,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146816194
8117,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146817654
8118,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146819114
8119,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146820574
8120,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146822034
8121,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146823494
8122,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146824954
8123,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146826414
8124,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146827874
8125,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146829334
8126,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146830794
8127,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146832254
8128,39:58.0,199.232.196.209,172.16.1.66,6,1266,443,49752,PA,3146833714
8129,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146834926
8130,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146836386
8131,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146837846
8132,39:58.0,199.232.196.209,172.16.1.66,6,1213,443,49752,PA,3146839306
8133,39:58.0,172.16.1.66,199.232.196.209,6,54,49752,443,A,3716198915
8134,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146840465
8135,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146841925
8136,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146843385
8137,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146844845
8138,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146846305
8139,39:58.0,199.232.196.209,172.16.1.66,6,946,443,49752,PA,3146847765
8140,39:58.0,172.16.1.66,199.232.196.209,6,54,49752,443,A,3716198915
8141,39:58.0,172.16.1.66,199.232.196.209,6,54,49752,443,A,3716198915
8142,39:58.0,199.232.196.209,172.16.1.66,6,55,443,49752,A,3146848657
8143,39:58.0,172.16.1.66,199.232.196.209,6,54,49752,443,A,3716198915
8144,39:58.0,172.16.1.66,199.232.196.209,6,54,49752,443,A,3716198915
8145,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146848657
8146,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146850117
8147,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146851577
8148,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146853037
8149,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146854497
8150,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146855957
8151,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146857417
8152,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146858877
8153,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146860337
8154,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146861797
8155,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146863257
8156,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146864717
8157,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146866177
8158,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146867637
8159,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146869097
8160,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146870557
8161,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146872017
8162,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146873477
8163,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146874937
8164,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146876397
8165,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146877857
8166,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146879317
8167,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146880777
8168,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146882237
8169,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146883697
8170,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146885157
8171,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146886617
8172,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146888077
8173,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146889537
8174,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146890997
8175,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146892457
8176,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146893917
8177,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146895377
8178,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146896837
8179,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146898297
8180,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146899757
8181,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146901217
8182,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146902677
8183,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146904137
8184,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146905597
8185,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146907057
8186,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146908517
8187,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146909977
8188,39:58.0,199.232.196.209,172.16.1.66,6,1513,443,49752,PA,3146911437
8189,39:58.0,172.16.1.66,199.232.196.209,6,54,49752,443,A,3716198915
8190,39:58.0,199.232.196.209,172.16.1.66,6,55,443,49752,PA,3146912896
8191,39:58.0,172.16.1.66,199.232.196.209,6,54,49752,443,A,3716198915
8192,39:58.0,199.232.196.209,172.16.1.66,6,55,443,49752,A,3146912897
8193,39:58.0,172.16.1.66,199.232.196.209,6,54,49752,443,A,3716198915
8194,39:58.0,172.16.1.66,199.232.196.209,6,54,49752,443,A,3716198915
8195,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146912897
8196,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146914357
8197,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146915817
8198,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146917277
8199,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146918737
8200,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146920197
8201,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146921657
8202,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146923117
8203,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146924577
8204,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146926037
8205,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146927497
8206,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146928957
8207,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146930417
8208,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146931877
8209,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146933337
8210,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146934797
8211,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146936257
8212,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146937717
8213,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146939177
8214,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146940637
8215,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146942097
8216,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146943557
8217,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146945017
8218,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146946477
8219,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146947937
8220,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146949397
8221,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146950857
8222,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146952317
8223,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146953777
8224,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146955237
8225,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146956697
8226,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146958157
8227,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146959617
8228,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146961077
8229,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146962537
8230,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146963997
8231,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146965457
8232,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146966917
8233,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146968377
8234,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146969837
8235,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146971297
8236,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146972757
8237,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146974217
8238,39:58.0,199.232.196.209,172.16.1.66,6,1513,443,49752,PA,3146975677
8239,39:58.0,172.16.1.66,199.232.196.209,6,54,49752,443,A,3716198915
8240,39:58.0,199.232.196.209,172.16.1.66,6,55,443,49752,A,3146977136
8241,39:58.0,172.16.1.66,199.232.196.209,6,54,49752,443,A,3716198915
8242,39:58.0,172.16.1.66,199.232.196.209,6,54,49752,443,A,3716198915
8243,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146977136
8244,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146978596
8245,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146980056
8246,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146981516
8247,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146982976
8248,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146984436
8249,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146985896
8250,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146987356
8251,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146988816
8252,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146990276
8253,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146991736
8254,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146993196
8255,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146994656
8256,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146996116
8257,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146997576
8258,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3146999036
8259,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147000496
8260,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147001956
8261,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147003416
8262,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147004876
8263,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147006336
8264,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147007796
8265,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147009256
8266,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147010716
8267,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147012176
8268,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147013636
8269,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147015096
8270,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147016556
8271,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147018016
8272,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147019476
8273,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147020936
8274,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147022396
8275,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147023856
8276,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147025316
8277,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147026776
8278,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147028236
8279,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147029696
8280,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147031156
8281,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147032616
8282,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147034076
8283,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147035536
8284,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147036996
8285,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147038456
8286,39:58.0,199.232.196.209,172.16.1.66,6,1513,443,49752,PA,3147039916
8287,39:58.0,172.16.1.66,199.232.196.209,6,54,49752,443,A,3716198915
8288,39:58.0,199.232.196.209,172.16.1.66,6,55,443,49752,PA,3147041375
8289,39:58.0,172.16.1.66,199.232.196.209,6,54,49752,443,A,3716198915
8290,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147041376
8291,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147042836
8292,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147044296
8293,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147045756
8294,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147047216
8295,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147048676
8296,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147050136
8297,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147051596
8298,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147053056
8299,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147054516
8300,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147055976
8301,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147057436
8302,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147058896
8303,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147060356
8304,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147061816
8305,39:58.0,199.232.196.209,172.16.1.66,6,856,443,49752,PA,3147063276
8306,39:58.0,172.16.1.66,199.232.196.209,6,54,49752,443,A,3716198915
8307,39:58.0,172.16.1.66,199.232.196.209,6,54,49752,443,A,3716198915
8308,39:58.0,172.16.1.66,199.232.196.209,6,54,49752,443,A,3716198915
8309,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147064078
8310,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147065538
8311,39:58.0,199.232.196.209,172.16.1.66,6,1226,443,49752,PA,3147066998
8312,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147068170
8313,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147069630
8314,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147071090
8315,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147072550
8316,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147074010
8317,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147075470
8318,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147076930
8319,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147078390
8320,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147079850
8321,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147081310
8322,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147082770
8323,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147084230
8324,39:58.0,172.16.1.66,199.232.196.209,6,54,49752,443,A,3716198915
8325,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147085690
8326,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147087150
8327,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147088610
8328,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147090070
8329,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147091530
8330,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147092990
8331,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147094450
8332,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147095910
8333,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147097370
8334,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147098830
8335,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147100290
8336,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147101750
8337,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147103210
8338,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147104670
8339,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147106130
8340,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147107590
8341,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147109050
8342,39:58.0,199.232.196.209,172.16.1.66,6,1362,443,49752,PA,3147110510
8343,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147111818
8344,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147113278
8345,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147114738
8346,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147116198
8347,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147117658
8348,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147119118
8349,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147120578
8350,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147122038
8351,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147123498
8352,39:58.0,199.232.196.209,172.16.1.66,6,554,443,49752,PA,3147124958
8353,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147125458
8354,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147126918
8355,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147128378
8356,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147129838
8357,39:58.0,199.232.196.209,172.16.1.66,6,1165,443,49752,PA,3147131298
8358,39:58.0,172.16.1.66,199.232.196.209,6,54,49752,443,A,3716198915
8359,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147132409
8360,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147133869
8361,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147135329
8362,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147136789
8363,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147138249
8364,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147139709
8365,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147141169
8366,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147142629
8367,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147144089
8368,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147145549
8369,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147147009
8370,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147148469
8371,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147149929
8372,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147151389
8373,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147152849
8374,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147154309
8375,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147155769
8376,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147157229
8377,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147158689
8378,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147160149
8379,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147161609
8380,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147163069
8381,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147164529
8382,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147165989
8383,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147167449
8384,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147168909
8385,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147170369
8386,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147171829
8387,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147173289
8388,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147174749
8389,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147176209
8390,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147177669
8391,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147179129
8392,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147180589
8393,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147182049
8394,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147183509
8395,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147184969
8396,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147186429
8397,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147187889
8398,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147189349
8399,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147190809
8400,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147192269
8401,39:58.0,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147193729
8402,39:58.0,199.232.196.209,172.16.1.66,6,1513,443,49752,PA,3147195189
8403,39:58.1,172.16.1.66,199.232.196.209,6,54,49752,443,A,3716198915
8404,39:58.1,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147196648
8405,39:58.1,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147198108
8406,39:58.1,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147199568
8407,39:58.1,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147201028
8408,39:58.1,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147202488
8409,39:58.1,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147203948
8410,39:58.1,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147205408
8411,39:58.1,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147206868
8412,39:58.1,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147208328
8413,39:58.1,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147209788
8414,39:58.1,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147211248
8415,39:58.1,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147212708
8416,39:58.1,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147214168
8417,39:58.1,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147215628
8418,39:58.1,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147217088
8419,39:58.1,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147218548
8420,39:58.1,199.232.196.209,172.16.1.66,6,1514,443,49752,A,3147220008
