Packet_Number,Timestamp,Source_IP,Destination_IP,Protocol,Length,Source_Port,Destination_Port,Flags,Sequence_Number
3906,54:10.1,172.17.0.99,79.124.78.197,6,60,49871,80,A,89297051
3907,54:10.3,79.124.78.197,172.17.0.99,6,60,80,49871,A,3805507836
3908,54:10.3,172.17.0.99,79.124.78.197,6,443,49871,80,PA,89297051
3909,54:10.5,172.17.0.99,79.124.78.197,6,60,49870,80,FA,3903343995
3910,54:10.5,79.124.78.197,172.17.0.99,6,60,80,49871,A,3805507836
3911,54:11.0,79.124.78.197,172.17.0.99,6,222,80,49871,PA,3805507836
3912,54:11.0,172.17.0.99,79.124.78.197,6,60,49871,80,A,89297440
3913,54:11.6,172.17.0.99,79.124.78.197,6,60,49870,80,FA,3903343995
3914,54:13.3,,,,60,,,,
3915,54:13.3,,,,60,,,,
3916,54:13.7,172.17.0.99,79.124.78.197,6,60,49870,80,FA,3903343995
3917,54:18.0,172.17.0.99,79.124.78.197,6,60,49870,80,FA,3903343995
3918,54:26.6,172.17.0.99,79.124.78.197,6,60,49870,80,FA,3903343995
3919,54:38.5,172.17.0.99,23.45.119.144,6,66,49872,443,S,3415246406
3920,54:38.6,23.45.119.144,172.17.0.99,6,66,443,49872,SA,3566940501
3921,54:38.6,172.17.0.99,23.45.119.144,6,60,49872,443,A,3415246407
3922,54:38.6,172.17.0.99,23.45.119.144,6,611,49872,443,PA,3415246407
3923,54:38.6,23.45.119.144,172.17.0.99,6,309,443,49872,PA,3566940502
3924,54:38.6,172.17.0.99,23.45.119.144,6,60,49872,443,A,3415246964
3925,54:38.6,172.17.0.99,23.45.119.144,6,134,49872,443,PA,3415246964
3926,54:38.6,172.17.0.99,23.45.119.144,6,383,49872,443,PA,3415247044
3927,54:38.7,23.45.119.144,172.17.0.99,6,60,443,49872,A,3566940757
3928,54:38.7,23.45.119.144,172.17.0.99,6,60,443,49872,A,3566940757
3929,54:38.7,23.45.119.144,172.17.0.99,6,325,443,49872,PA,3566940757
3930,54:38.7,172.17.0.99,23.45.119.144,6,60,49872,443,A,3415247373
3931,54:38.7,23.45.119.144,172.17.0.99,6,1430,443,49872,A,3566941028
3932,54:38.7,23.45.119.144,172.17.0.99,6,1430,443,49872,PA,3566942404
3933,54:38.7,23.45.119.144,172.17.0.99,6,1430,443,49872,A,3566943780
3934,54:38.7,172.17.0.99,23.45.119.144,6,60,49872,443,A,3415247373
3935,54:38.7,172.17.0.99,23.45.119.144,6,60,49872,443,A,3415247373
3936,54:38.7,23.45.119.144,172.17.0.99,6,1330,443,49872,PA,3566945156
3937,54:38.7,172.17.0.99,23.45.119.144,6,60,49872,443,A,3415247373
3938,54:38.7,172.17.0.99,23.45.119.144,6,60,49872,443,A,3415247373
3939,54:43.3,,,,60,,,,
3940,54:43.3,,,,60,,,,
3941,54:43.9,172.17.0.99,79.124.78.197,6,60,49870,80,RA,3903343996
3942,55:16.0,79.124.78.197,172.17.0.99,6,60,80,49871,FA,3805508004
3943,55:16.0,172.17.0.99,79.124.78.197,6,60,49871,80,A,89297440
3944,55:16.7,172.17.0.99,79.124.78.197,6,60,49871,80,FA,89297440
3945,55:16.9,79.124.78.197,172.17.0.99,6,60,80,49871,A,3805508005
3946,55:20.8,,,,60,,,,
3947,55:20.8,,,,60,,,,
3948,55:38.5,172.17.0.99,23.45.119.144,6,370,49872,443,PA,3415247373
3949,55:38.6,23.45.119.144,172.17.0.99,6,1430,443,49872,A,3566946432
3950,55:38.6,23.45.119.144,172.17.0.99,6,1430,443,49872,PA,3566947808
3951,55:38.6,23.45.119.144,172.17.0.99,6,1430,443,49872,A,3566949184
3952,55:38.6,172.17.0.99,23.45.119.144,6,60,49872,443,A,3415247689
3953,55:38.6,23.45.119.144,172.17.0.99,6,1430,443,49872,PA,3566950560
3954,55:38.6,172.17.0.99,23.45.119.144,6,60,49872,443,A,3415247689
3955,55:38.6,23.45.119.144,172.17.0.99,6,374,443,49872,PA,3566951936
3956,55:38.6,172.17.0.99,23.45.119.144,6,60,49872,443,A,3415247689
3957,55:38.6,172.17.0.99,23.45.119.144,6,60,49872,443,A,3415247689
3958,55:40.0,172.17.0.99,79.124.78.197,6,66,49873,80,S,4078305371
3959,55:40.2,79.124.78.197,172.17.0.99,6,60,80,49873,SA,3148376943
3960,55:40.2,172.17.0.99,79.124.78.197,6,60,49873,80,A,4078305372
3961,55:40.4,79.124.78.197,172.17.0.99,6,60,80,49873,A,3148376944
3962,55:40.4,172.17.0.99,79.124.78.197,6,443,49873,80,PA,4078305372
3963,55:40.6,79.124.78.197,172.17.0.99,6,60,80,49873,A,3148376944
3964,55:41.1,79.124.78.197,172.17.0.99,6,222,80,49873,PA,3148376944
3965,55:41.1,172.17.0.99,79.124.78.197,6,60,49873,80,A,4078305761
3966,55:59.4,172.17.0.17,172.17.0.99,6,60,445,49785,A,2954567703
3967,55:59.4,172.17.0.99,172.17.0.17,6,66,49785,445,A,1890730353
3968,56:04.1,,,,60,,,,
3969,56:04.1,,,,60,,,,
3970,56:46.1,79.124.78.197,172.17.0.99,6,60,80,49873,FA,3148377112
3971,56:46.1,172.17.0.99,79.124.78.197,6,60,49873,80,A,4078305761
3972,56:50.8,,,,60,,,,
3973,56:50.8,,,,60,,,,
3974,56:51.1,,,,60,,,,
3975,56:51.1,,,,60,,,,
3976,57:06.7,172.17.0.99,79.124.78.197,6,60,49873,80,FA,4078305761
3977,57:07.3,172.17.0.99,79.124.78.197,6,60,49873,80,FA,4078305761
3978,57:08.3,172.17.0.99,79.124.78.197,6,60,49873,80,FA,4078305761
3979,57:10.1,172.17.0.99,79.124.78.197,6,66,49874,80,S,1308921329
3980,57:10.3,79.124.78.197,172.17.0.99,6,60,80,49874,SA,2416506852
3981,57:10.3,172.17.0.99,79.124.78.197,6,60,49874,80,A,1308921330
3982,57:10.4,172.17.0.99,79.124.78.197,6,60,49873,80,FA,4078305761
3983,57:10.5,79.124.78.197,172.17.0.99,6,60,80,49874,A,2416506853
3984,57:10.5,172.17.0.99,79.124.78.197,6,443,49874,80,PA,1308921330
3985,57:10.7,79.124.78.197,172.17.0.99,6,60,80,49874,A,2416506853
3986,57:11.2,79.124.78.197,172.17.0.99,6,222,80,49874,PA,2416506853
3987,57:11.2,172.17.0.99,79.124.78.197,6,60,49874,80,A,1308921719
3988,57:14.6,172.17.0.99,79.124.78.197,6,60,49873,80,FA,4078305761
3989,57:23.0,172.17.0.99,79.124.78.197,6,60,49873,80,FA,4078305761
3990,57:39.8,172.17.0.99,79.124.78.197,6,60,49873,80,RA,4078305762
3991,57:57.7,172.17.0.99,20.10.31.115,6,60,49771,443,A,1388128805
3992,57:57.8,20.10.31.115,172.17.0.99,6,66,443,49771,A,1795908679
3993,57:59.4,172.17.0.17,172.17.0.99,6,60,445,49785,A,2954567703
3994,57:59.4,172.17.0.99,172.17.0.17,6,66,49785,445,A,1890730353
3995,58:02.3,,,,60,,,,
3996,58:02.3,,,,60,,,,
3997,58:04.1,,,,60,,,,
3998,58:04.1,,,,60,,,,
3999,58:16.2,79.124.78.197,172.17.0.99,6,60,80,49874,FA,2416507021
4000,58:16.2,172.17.0.99,79.124.78.197,6,60,49874,80,A,1308921719
4001,58:18.5,172.17.0.99,23.45.119.144,6,60,49872,443,FA,3415247689
4002,58:18.6,23.45.119.144,172.17.0.99,6,78,443,49872,PA,3566952256
4003,58:18.6,23.45.119.144,172.17.0.99,6,60,443,49872,FA,3566952280
4004,58:18.6,172.17.0.99,23.45.119.144,6,60,49872,443,RA,3415247690
4005,58:18.6,172.17.0.99,23.45.119.144,6,60,49872,443,R,3415247690
4006,58:40.2,172.17.0.99,79.124.78.197,6,60,49874,80,FA,1308921719
4007,58:40.2,172.17.0.99,79.124.78.197,6,66,49875,80,S,2288984396
4008,58:40.4,79.124.78.197,172.17.0.99,6,60,80,49875,SA,2985580865
4009,58:40.4,172.17.0.99,79.124.78.197,6,60,49875,80,A,2288984397
4010,58:40.6,79.124.78.197,172.17.0.99,6,60,80,49875,A,2985580866
4011,58:40.6,172.17.0.99,79.124.78.197,6,443,49875,80,PA,2288984397
4012,58:40.8,172.17.0.99,79.124.78.197,6,60,49874,80,FA,1308921719
4013,58:40.9,79.124.78.197,172.17.0.99,6,60,80,49875,A,2985580866
4014,58:41.3,79.124.78.197,172.17.0.99,6,222,80,49875,PA,2985580866
4015,58:41.3,172.17.0.99,79.124.78.197,6,60,49875,80,A,2288984786
4016,58:42.0,172.17.0.99,79.124.78.197,6,60,49874,80,FA,1308921719
4017,58:44.4,172.17.0.99,79.124.78.197,6,60,49874,80,FA,1308921719
4018,58:45.3,,,,60,,,,
4019,58:45.3,,,,60,,,,
4020,58:49.0,172.17.0.99,79.124.78.197,6,60,49874,80,FA,1308921719
4021,58:58.3,172.17.0.99,79.124.78.197,6,60,49874,80,FA,1308921719
4022,59:16.9,172.17.0.99,79.124.78.197,6,60,49874,80,RA,1308921720
4023,59:46.3,79.124.78.197,172.17.0.99,6,60,80,49875,FA,2985581034
4024,59:46.3,172.17.0.99,79.124.78.197,6,60,49875,80,A,2288984786
4025,59:50.8,,,,60,,,,
4026,59:50.8,,,,60,,,,
4027,59:51.0,,,,60,,,,
4028,59:51.0,,,,60,,,,
4029,59:59.4,172.17.0.17,172.17.0.99,6,60,445,49785,A,2954567703
4030,59:59.4,172.17.0.99,172.17.0.17,6,66,49785,445,A,1890730353
4031,59:59.6,172.17.0.99,172.17.0.17,6,178,49785,445,PA,1890730353
4032,59:59.6,172.17.0.17,172.17.0.99,6,322,445,49785,PA,2954567704
4033,59:59.7,172.17.0.99,172.17.0.17,6,60,49785,445,A,1890730477
4034,00:05.2,172.17.0.99,172.17.0.17,17,92,49396,53,,
4035,00:05.2,172.17.0.17,172.17.0.99,17,212,53,49396,,
4036,00:05.2,172.17.0.99,20.189.173.18,6,66,49876,443,S,3725270095
4037,00:05.3,20.189.173.18,172.17.0.99,6,66,443,49876,SA,684493531
4038,00:05.3,172.17.0.99,20.189.173.18,6,60,49876,443,A,3725270096
4039,00:05.3,172.17.0.99,20.189.173.18,6,342,49876,443,PA,3725270096
4040,00:05.4,20.189.173.18,172.17.0.99,6,153,443,49876,PA,684493532
4041,00:05.4,172.17.0.99,20.189.173.18,6,60,49876,443,A,3725270384
4042,00:05.4,172.17.0.99,20.189.173.18,6,413,49876,443,PA,3725270384
4043,00:05.5,20.189.173.18,172.17.0.99,6,1430,443,49876,A,684493631
4044,00:05.5,20.189.173.18,172.17.0.99,6,1430,443,49876,A,684495007
4045,00:05.5,172.17.0.99,20.189.173.18,6,60,49876,443,A,3725270743
4046,00:05.5,20.189.173.18,172.17.0.99,6,1430,443,49876,A,684496383
4047,00:05.5,20.189.173.18,172.17.0.99,6,1430,443,49876,A,684497759
4048,00:05.5,172.17.0.99,20.189.173.18,6,60,49876,443,A,3725270743
4049,00:05.5,20.189.173.18,172.17.0.99,6,935,443,49876,PA,684499135
4050,00:05.5,172.17.0.99,20.189.173.18,6,60,49876,443,A,3725270743
4051,00:05.5,172.17.0.99,20.189.173.18,6,60,49876,443,A,3725270743
4052,00:05.5,172.17.0.99,20.189.173.18,6,128,49876,443,PA,3725270743
4053,00:05.5,172.17.0.99,20.189.173.18,6,1050,49876,443,PA,3725270817
4054,00:05.6,20.189.173.18,172.17.0.99,6,157,443,49876,PA,684500016
4055,00:05.6,172.17.0.99,20.189.173.18,6,60,49876,443,A,3725271813
4056,00:05.6,20.189.173.18,172.17.0.99,6,60,443,49876,A,684500119
4057,00:05.6,20.189.173.18,172.17.0.99,6,574,443,49876,PA,684500119
4058,00:05.6,172.17.0.99,20.189.173.18,6,60,49876,443,A,3725271813
4059,00:06.3,172.17.0.99,79.124.78.197,6,60,49875,80,FA,2288984786
4060,00:06.3,172.17.0.99,79.124.78.197,6,66,49877,80,S,1663548284
4061,00:06.5,79.124.78.197,172.17.0.99,6,60,80,49877,SA,4138926652
4062,00:06.5,172.17.0.99,79.124.78.197,6,60,49877,80,A,1663548285
4063,00:06.8,79.124.78.197,172.17.0.99,6,60,80,49877,A,4138926653
4064,00:06.8,172.17.0.99,79.124.78.197,6,443,49877,80,PA,1663548285
4065,00:06.9,172.17.0.99,79.124.78.197,6,60,49875,80,FA,2288984786
4066,00:07.0,79.124.78.197,172.17.0.99,6,60,80,49877,A,4138926653
4067,00:07.4,79.124.78.197,172.17.0.99,6,222,80,49877,PA,4138926653
4068,00:07.4,172.17.0.99,79.124.78.197,6,60,49877,80,A,1663548674
4069,00:08.0,172.17.0.99,79.124.78.197,6,60,49875,80,FA,2288984786
4070,00:10.2,172.17.0.99,79.124.78.197,6,60,49875,80,FA,2288984786
4071,00:14.5,172.17.0.99,79.124.78.197,6,60,49875,80,FA,2288984786
4072,00:23.2,172.17.0.99,79.124.78.197,6,60,49875,80,FA,2288984786
4073,00:29.6,172.17.0.99,172.17.0.17,6,60,49785,445,A,1890730476
4074,00:29.6,172.17.0.17,172.17.0.99,6,66,445,49785,A,2954567972
4075,00:36.4,172.17.0.99,172.17.0.255,17,243,138,138,,
4076,00:40.5,172.17.0.99,79.124.78.197,6,60,49875,80,RA,2288984787
4077,00:52.1,172.17.0.99,172.17.0.17,17,74,52096,53,,
4078,00:52.2,172.17.0.17,172.17.0.99,17,229,53,52096,,
4079,00:52.2,172.17.0.99,52.113.194.132,6,66,49878,443,S,2777682846
4080,00:52.2,52.113.194.132,172.17.0.99,6,66,443,49878,SA,1121049774
4081,00:52.2,172.17.0.99,52.113.194.132,6,60,49878,443,A,2777682847
4082,00:52.2,172.17.0.99,52.113.194.132,6,324,49878,443,PA,2777682847
4083,00:52.3,52.113.194.132,172.17.0.99,6,60,443,49878,A,1121049775
4084,00:52.3,52.113.194.132,172.17.0.99,6,153,443,49878,PA,1121049775
4085,00:52.3,172.17.0.99,52.113.194.132,6,60,49878,443,A,2777683117
4086,00:52.3,172.17.0.99,52.113.194.132,6,395,49878,443,PA,2777683117
4087,00:52.4,52.113.194.132,172.17.0.99,6,60,443,49878,A,1121049874
4088,00:52.4,52.113.194.132,172.17.0.99,6,1430,443,49878,A,1121049874
4089,00:52.4,52.113.194.132,172.17.0.99,6,1430,443,49878,A,1121051250
4090,00:52.4,52.113.194.132,172.17.0.99,6,1430,443,49878,A,1121052626
4091,00:52.4,172.17.0.99,52.113.194.132,6,60,49878,443,A,2777683458
4092,00:52.4,172.17.0.99,52.113.194.132,6,60,49878,443,A,2777683458
4093,00:52.4,52.113.194.132,172.17.0.99,6,1430,443,49878,A,1121054002
4094,00:52.4,52.113.194.132,172.17.0.99,6,584,443,49878,PA,1121055378
4095,00:52.4,172.17.0.99,52.113.194.132,6,60,49878,443,A,2777683458
4096,00:52.4,172.17.0.99,52.113.194.132,6,60,49878,443,A,2777683458
4097,00:52.4,172.17.0.99,52.113.194.132,6,128,49878,443,PA,2777683458
4098,00:52.4,172.17.0.99,52.113.194.132,6,617,49878,443,PA,2777683532
4099,00:52.4,52.113.194.132,172.17.0.99,6,60,443,49878,A,1121055908
4100,00:52.4,52.113.194.132,172.17.0.99,6,60,443,49878,A,1121055908
4101,00:52.4,52.113.194.132,172.17.0.99,6,513,443,49878,PA,1121055908
4102,00:52.4,172.17.0.99,52.113.194.132,6,60,49878,443,A,2777684095
4103,00:52.4,52.113.194.132,172.17.0.99,6,906,443,49878,PA,1121056367
4104,00:52.4,172.17.0.99,52.113.194.132,6,60,49878,443,A,2777684095
4105,00:56.7,,,,60,,,,
4106,00:56.7,,,,60,,,,
4107,00:56.8,,,,60,,,,
4108,00:56.8,,,,60,,,,
4109,00:59.6,172.17.0.99,172.17.0.17,6,60,49785,445,A,1890730476
4110,00:59.6,172.17.0.17,172.17.0.99,6,66,445,49785,A,2954567972
4111,01:00.5,172.17.0.99,52.113.194.132,6,617,49878,443,PA,2777684095
4112,01:00.5,52.113.194.132,172.17.0.99,6,60,443,49878,A,1121057219
4113,01:00.5,52.113.194.132,172.17.0.99,6,906,443,49878,PA,1121057219
4114,01:00.5,172.17.0.99,52.113.194.132,6,60,49878,443,A,2777684658
4115,01:05.5,172.17.0.99,172.17.0.17,17,83,53858,53,,
4116,01:05.6,172.17.0.17,172.17.0.99,17,251,53,53858,,
4117,01:05.6,172.17.0.99,199.232.210.172,6,66,49879,80,S,1737013503
4118,01:05.6,199.232.210.172,172.17.0.99,6,66,80,49879,SA,1199922008
4119,01:05.6,172.17.0.99,199.232.210.172,6,60,49879,80,A,1737013504
4120,01:05.6,172.17.0.99,199.232.210.172,6,335,49879,80,PA,1737013504
4121,01:05.7,199.232.210.172,172.17.0.99,6,60,80,49879,A,1199922009
4122,01:05.7,199.232.210.172,172.17.0.99,6,256,80,49879,PA,1199922009
4123,01:05.7,172.17.0.99,199.232.210.172,6,340,49879,80,PA,1737013785
4124,01:05.7,199.232.210.172,172.17.0.99,6,60,80,49879,A,1199922211
4125,01:05.7,199.232.210.172,172.17.0.99,6,255,80,49879,PA,1199922211
4126,01:05.8,172.17.0.99,199.232.210.172,6,60,49879,80,A,1737014071
4127,01:12.4,79.124.78.197,172.17.0.99,6,60,80,49877,FA,4138926821
4128,01:12.4,172.17.0.99,79.124.78.197,6,60,49877,80,A,1663548674
4129,01:32.4,172.17.0.99,79.124.78.197,6,60,49877,80,FA,1663548674
4130,01:32.4,172.17.0.99,79.124.78.197,6,66,49880,80,S,1176711777
4131,01:32.6,79.124.78.197,172.17.0.99,6,60,80,49880,SA,3098579196
4132,01:32.6,172.17.0.99,79.124.78.197,6,60,49880,80,A,1176711778
4133,01:32.7,79.124.78.197,172.17.0.99,6,60,80,49877,A,4138926822
4134,01:32.8,79.124.78.197,172.17.0.99,6,60,80,49880,A,3098579197
4135,01:32.8,172.17.0.99,79.124.78.197,6,443,49880,80,PA,1176711778
4136,01:33.0,79.124.78.197,172.17.0.99,6,60,80,49880,A,3098579197
4137,01:33.5,79.124.78.197,172.17.0.99,6,222,80,49880,PA,3098579197
4138,01:33.5,172.17.0.99,79.124.78.197,6,60,49880,80,A,1176712167
4139,01:37.3,,,,60,,,,
4140,01:37.3,,,,60,,,,
4141,01:55.2,172.17.0.99,20.189.173.18,6,60,49876,443,FA,3725271813
4142,01:55.2,20.189.173.18,172.17.0.99,6,60,443,49876,FA,684500639
4143,01:55.2,172.17.0.99,20.189.173.18,6,60,49876,443,A,3725271814
4144,01:59.7,172.17.0.17,172.17.0.99,6,60,445,49785,A,2954567971
4145,01:59.7,172.17.0.99,172.17.0.17,6,66,49785,445,A,1890730477
4146,02:02.8,172.17.0.99,20.10.31.115,6,60,49771,443,A,1388128805
4147,02:02.9,20.10.31.115,172.17.0.99,6,66,443,49771,A,1795908679
4148,02:04.5,,,,60,,,,
4149,02:04.5,,,,60,,,,
4150,02:04.5,172.17.0.99,52.113.194.132,6,60,49878,443,FA,2777684658
4151,02:04.6,172.17.0.99,52.113.194.132,6,66,49881,443,S,3644133620
4152,02:04.6,52.113.194.132,172.17.0.99,6,60,443,49878,A,1121058071
4153,02:04.6,52.113.194.132,172.17.0.99,6,60,443,49878,FA,1121058071
4154,02:04.6,52.113.194.132,172.17.0.99,6,66,443,49881,SA,3115075572
4155,02:04.6,172.17.0.99,52.113.194.132,6,60,49878,443,A,2777684659
4156,02:04.6,172.17.0.99,52.113.194.132,6,60,49881,443,A,3644133621
4157,02:04.6,172.17.0.99,52.113.194.132,6,775,49881,443,PA,3644133621
4158,02:04.7,52.113.194.132,172.17.0.99,6,60,443,49881,A,3115075573
4159,02:04.7,52.113.194.132,172.17.0.99,6,153,443,49881,PA,3115075573
4160,02:04.7,172.17.0.99,52.113.194.132,6,60,49881,443,A,3644134342
4161,02:04.7,172.17.0.99,52.113.194.132,6,846,49881,443,PA,3644134342
4162,02:04.8,52.113.194.132,172.17.0.99,6,60,443,49881,A,3115075672
4163,02:04.8,52.113.194.132,172.17.0.99,6,1430,443,49881,A,3115075672
4164,02:04.8,52.113.194.132,172.17.0.99,6,1430,443,49881,A,3115077048
4165,02:04.8,52.113.194.132,172.17.0.99,6,1430,443,49881,A,3115078424
4166,02:04.8,52.113.194.132,172.17.0.99,6,1430,443,49881,A,3115079800
4167,02:04.8,172.17.0.99,52.113.194.132,6,60,49881,443,A,3644135134
4168,02:04.8,52.113.194.132,172.17.0.99,6,584,443,49881,PA,3115081176
4169,02:04.8,172.17.0.99,52.113.194.132,6,60,49881,443,A,3644135134
4170,02:04.8,172.17.0.99,52.113.194.132,6,60,49881,443,A,3644135134
4171,02:04.8,172.17.0.99,52.113.194.132,6,128,49881,443,PA,3644135134
4172,02:04.8,172.17.0.99,52.113.194.132,6,617,49881,443,PA,3644135208
4173,02:04.8,52.113.194.132,172.17.0.99,6,60,443,49881,A,3115081706
4174,02:04.8,52.113.194.132,172.17.0.99,6,513,443,49881,PA,3115081706
4175,02:04.8,172.17.0.99,52.113.194.132,6,60,49881,443,A,3644135771
4176,02:04.9,52.113.194.132,172.17.0.99,6,60,443,49881,A,3115082165
4177,02:04.9,52.113.194.132,172.17.0.99,6,909,443,49881,PA,3115082165
4178,02:04.9,172.17.0.99,52.113.194.132,6,60,49881,443,A,3644135771
4179,02:05.7,172.17.0.99,199.232.210.172,6,60,49879,80,FA,1737014071
4180,02:05.8,199.232.210.172,172.17.0.99,6,60,80,49879,A,1199922412
4181,02:05.8,199.232.210.172,172.17.0.99,6,60,80,49879,FA,1199922412
4182,02:05.8,172.17.0.99,199.232.210.172,6,60,49879,80,A,1737014072
4183,02:07.8,,,,60,,,,
4184,02:07.8,,,,60,,,,
4185,02:36.7,172.17.0.99,79.124.78.197,6,60,49880,80,FA,1176712167
4186,02:36.9,79.124.78.197,172.17.0.99,6,60,80,49880,FA,3098579365
4187,02:36.9,172.17.0.99,79.124.78.197,6,60,49880,80,A,1176712168
4188,02:41.8,,,,60,,,,
4189,02:41.8,,,,60,,,,
4190,02:58.2,172.17.0.99,172.17.0.17,6,66,49882,445,S,2528616417
4191,02:58.2,172.17.0.17,172.17.0.99,6,66,445,49882,SA,1164820803
4192,02:58.2,172.17.0.99,172.17.0.17,6,60,49882,445,A,2528616418
4193,02:58.2,172.17.0.99,172.17.0.17,6,213,49882,445,PA,2528616418
4194,02:58.2,172.17.0.17,172.17.0.99,6,306,445,49882,PA,1164820804
4195,02:58.2,172.17.0.99,172.17.0.17,6,374,49882,445,PA,2528616577
4196,02:58.2,172.17.0.17,172.17.0.99,6,430,445,49882,PA,1164821056
4197,02:58.2,172.17.0.99,172.17.0.17,6,1514,49882,445,A,2528616897
4198,02:58.2,172.17.0.99,172.17.0.17,6,1514,49882,445,A,2528618357
4199,02:58.2,172.17.0.99,172.17.0.17,6,814,49882,445,PA,2528619817
4200,02:58.2,172.17.0.17,172.17.0.99,6,60,445,49882,A,1164821432
4201,02:58.2,172.17.0.17,172.17.0.99,6,314,445,49882,PA,1164821432
4202,02:58.2,172.17.0.99,172.17.0.17,6,204,49882,445,PA,2528620577
4203,02:58.2,172.17.0.17,172.17.0.99,6,138,445,49882,PA,1164821692
4204,02:58.2,172.17.0.99,172.17.0.17,6,178,49882,445,PA,2528620727
4205,02:58.2,172.17.0.99,172.17.0.17,6,182,49882,445,PA,2528620851
4206,02:58.2,172.17.0.17,172.17.0.99,6,60,445,49882,A,1164821776
4207,02:58.2,172.17.0.17,172.17.0.99,6,322,445,49882,PA,1164821776
4208,02:58.2,172.17.0.17,172.17.0.99,6,270,445,49882,PA,1164822044
4209,02:58.2,172.17.0.99,172.17.0.17,6,60,49882,445,A,2528620979
4210,02:58.5,172.17.0.99,79.124.78.197,6,66,49883,80,S,504708320
4211,02:58.7,79.124.78.197,172.17.0.99,6,60,80,49883,SA,1706286298
4212,02:58.7,172.17.0.99,79.124.78.197,6,60,49883,80,A,504708321
4213,02:58.9,79.124.78.197,172.17.0.99,6,60,80,49883,A,1706286299
4214,02:58.9,172.17.0.99,79.124.78.197,6,443,49883,80,PA,504708321
4215,02:59.1,79.124.78.197,172.17.0.99,6,60,80,49883,A,1706286299
4216,02:59.6,79.124.78.197,172.17.0.99,6,222,80,49883,PA,1706286299
4217,02:59.6,172.17.0.99,79.124.78.197,6,60,49883,80,A,504708710
4218,03:08.9,172.17.0.99,172.17.0.17,6,126,49882,445,PA,2528620979
4219,03:08.9,172.17.0.17,172.17.0.99,6,126,445,49882,PA,1164822260
4220,03:08.9,172.17.0.99,172.17.0.17,6,126,49882,445,PA,2528621051
4221,03:08.9,172.17.0.17,172.17.0.99,6,126,445,49882,PA,1164822332
4222,03:08.9,172.17.0.99,172.17.0.17,6,60,49882,445,RA,2528621123
4223,03:12.2,52.113.194.132,172.17.0.99,6,60,443,49881,RA,3115083020
4224,03:16.8,,,,60,,,,
4225,03:16.8,,,,60,,,,
4226,03:49.8,172.17.0.99,172.17.0.17,17,79,64451,53,,
4227,03:49.8,172.17.0.99,172.17.0.17,17,79,61567,53,,
4228,03:49.8,172.17.0.17,172.17.0.99,17,156,53,61567,,
4229,03:49.8,172.17.0.17,172.17.0.99,17,156,53,64451,,
4230,03:54.5,,,,60,,,,
4231,03:54.5,,,,60,,,,
4232,03:54.7,,,,60,,,,
4233,03:54.7,,,,60,,,,
4234,03:59.7,172.17.0.17,172.17.0.99,6,60,445,49785,A,2954567971
4235,03:59.7,172.17.0.99,172.17.0.17,6,66,49785,445,A,1890730477
4236,04:04.6,79.124.78.197,172.17.0.99,6,60,80,49883,FA,1706286467
4237,04:04.6,172.17.0.99,79.124.78.197,6,60,49883,80,A,504708710
4238,04:09.3,,,,60,,,,
4239,04:09.3,,,,60,,,,
4240,04:09.5,,,,60,,,,
4241,04:09.5,,,,60,,,,
4242,04:24.6,172.17.0.99,79.124.78.197,6,60,49883,80,FA,504708710
4243,04:24.6,172.17.0.99,79.124.78.197,6,66,49884,80,S,564879206
4244,04:24.8,79.124.78.197,172.17.0.99,6,60,80,49884,SA,387349446
4245,04:24.8,172.17.0.99,79.124.78.197,6,60,49884,80,A,564879207
4246,04:25.0,79.124.78.197,172.17.0.99,6,60,80,49884,A,387349447
4247,04:25.0,172.17.0.99,79.124.78.197,6,443,49884,80,PA,564879207
4248,04:25.2,172.17.0.99,79.124.78.197,6,60,49883,80,FA,504708710
4249,04:25.3,79.124.78.197,172.17.0.99,6,60,80,49884,A,387349447
4250,04:25.7,79.124.78.197,172.17.0.99,6,222,80,49884,PA,387349447
4251,04:25.7,172.17.0.99,79.124.78.197,6,60,49884,80,A,564879596
4252,04:26.2,172.17.0.99,79.124.78.197,6,60,49883,80,FA,504708710
4253,04:28.2,172.17.0.99,79.124.78.197,6,60,49883,80,FA,504708710
4254,04:32.2,172.17.0.99,79.124.78.197,6,60,49883,80,FA,504708710
4255,04:38.8,172.17.0.99,172.17.0.17,17,89,61567,53,,
4256,04:38.8,172.17.0.17,172.17.0.99,17,233,53,61567,,
4257,04:38.8,172.17.0.99,13.70.79.200,6,66,49885,443,S,2426595009
4258,04:39.0,13.70.79.200,172.17.0.99,6,66,443,49885,SA,2234168657
4259,04:39.0,172.17.0.99,13.70.79.200,6,60,49885,443,A,2426595010
4260,04:39.0,172.17.0.99,13.70.79.200,6,266,49885,443,PA,2426595010
4261,04:39.2,13.70.79.200,172.17.0.99,6,1430,443,49885,A,2234168658
4262,04:39.2,13.70.79.200,172.17.0.99,6,1430,443,49885,A,2234170034
4263,04:39.2,13.70.79.200,172.17.0.99,6,1430,443,49885,A,2234171410
4264,04:39.2,13.70.79.200,172.17.0.99,6,161,443,49885,PA,2234172786
4265,04:39.2,172.17.0.99,13.70.79.200,6,60,49885,443,A,2426595222
4266,04:39.2,172.17.0.99,13.70.79.200,6,60,49885,443,A,2426595222
4267,04:39.2,172.17.0.99,13.70.79.200,6,212,49885,443,PA,2426595222
